"FIPS","agreeableness","median_household_income_acs2014_5yr","perc_bach_acs2014_5yr","unemployment_rate_acs2014_5yr","HighSchoolGraduationRate_chr20","PercRural_chr20","PercHispanic_chr20","LogPopulation_chr20","median_age_acs2014_5yr","perc_female_acs2014_5yr","perc_married_acs2014_5yr","perc_aa_acs2014_5yr"
29207,0.43208825459,39229,4.9,9.5,94,69.8,1.8,10.282099723815918,42,51.30926868,54.9,1.346102331
29209,-0.208490431562,40136,8,10.7,94,88.7,2.4,10.365599632263184,50.9,51.10625772,62.1,0.060139904
29211,NULL,37198,4.2,6.1,100,100,18,8.735690116882324,40.9,48.26744009,53.1,0.976950084
29213,1.27110678613,37249,4.5,11.6,95,43.9,6.2,10.930500030517578,41.6,51.37889462,50.1,0.668726218
29215,-0.228950445458,35822,2.2,8.1,92,99.2,2.1,10.149200439453125,41.8,48.75562103,51.2,2.647697317
29217,NULL,40508,3.3,5.5,92,58.3,2.1,9.929550170898438,40.7,51.74895158,53.4,0.767251239
29219,0.14949464851,52512,3.2,10.4,90,63,3.4,10.45479965209961,40.2,49.90410083,57.5,1.917983377
29221,0.272637411976,34282,0.9,14.9,97,80.5,1.5,10.124300003051758,39.9,48.49679449,50.7,1.943216661
29223,NULL,33072,0,9.7,95,100,1.9,9.482049942016602,46.6,49.88830975,53.1,0.446760983
29225,0.752074216161,45798,2.3,8,90,73.9,2.1,10.57409954071045,37.9,49.03595623,57.6,1.176599654
29227,NULL,42905,6.6,5.3,97,100,1.6,7.6207098960876465,47.9,51.094196,58.2,0
29229,NULL,30029,2,9.7,99,76.6,2,9.818909645080566,41.2,50.39590628,56.3,0.479396714
29510,-0.320866184088,34800,15.3,14.1,80,0,4.1,12.621000289916992,34.4,51.6900043,28.7,48.11484437
30001,NULL,42577,4.6,6.3,89,50.2,5,9.148889541625977,42.8,50.1075963,52.5,0.043038519
30003,NULL,42650,0.7,20.6,75,71.9,7,9.498370170593262,29.7,50.53903204,43.4,0
30005,NULL,37065,1.2,11,81,100,3.8,8.82571029663086,34.5,49.10279805,46.3,0.121654501
30007,NULL,48211,1.8,4.5,91,100,3,8.713580131530762,45.6,48.21836054,62.2,0.631911532
30009,NULL,48979,5.7,3.9,93,100,2.5,9.27931022644043,49,49.71047208,58.6,0
30011,NULL,44453,0,1.2,78,100,1.4,7.121250152587891,49.7,48.7966805,58.6,0
30013,0.0387822173198,45091,6.3,5.5,81,19.8,4.6,11.310099601745605,38.1,49.98474736,52,1.338572108
30015,NULL,41270,7.4,4,85,100,2.6,8.656089782714844,41.1,50.28161802,57,0
30017,NULL,46125,7.5,3.6,93,17.9,3.6,9.357549667358398,41.2,50.72878928,54.7,0.353863004
30019,NULL,48643,0,3,94,100,3.6,7.465660095214844,50.3,49.03474903,59.1,0
30021,NULL,49955,17.5,2.2,87,27.6,3.1,9.068779945373535,41.7,47.22854973,60.2,0.596593991
30023,NULL,41015,2.9,7.4,75,33.6,3.7,9.119429588317871,46.3,47.13837499,51.6,1.168451801
30025,NULL,51595,5.7,3.4,91,100,1.7,7.979340076446533,39.8,48.71202114,60.2,1.089828269
30027,NULL,42865,3,3.4,91,47.4,2.4,9.31587028503418,48.4,49.86082116,58,0.113082811
30029,1.11224428348,46858,2.5,8.3,88,51.5,2.8,11.53380012512207,41.9,50.12828424,56.2,0.220843753
30031,1.075044492,54298,10.4,6.4,90,33.5,4,11.625100135803223,33,48.47811144,50.1,0.330798642
30033,NULL,51000,0,0.2,100,100,0.9,7.145199775695801,46.1,52.50683683,67.7,0
30035,NULL,33493,3.6,16,64,44,3.1,9.528579711914062,31,51.66043545,38.6,0.293233634
30037,NULL,42083,0,3.7,100,100,4,6.71658992767334,52.6,50.27100271,58.1,0
30039,NULL,49583,1.8,8.8,89,100,2.3,8.125040054321289,53.3,48.54771784,62.6,0.063836578
30041,-0.0463889454739,44368,5.3,4.4,75,40,3.6,9.701800346374512,34.6,49.34282585,51.5,0.340756967
30043,NULL,61460,1.7,6.3,84,100,2.6,9.400710105895996,47.6,48.07675534,60.9,0.418665504
30045,NULL,45670,6.3,4.3,100,100,1.6,7.576610088348389,50.3,50.37073653,63.6,0
30047,0.614268412011,38492,1.9,11.1,89,83.4,4.6,10.317299842834473,41.7,50.82623245,53.7,0.086245558
30049,0.524596914722,55594,5.3,5.6,85,28.9,3.4,11.137499809265137,41,50.2547397,51.9,0.469338603
30051,NULL,46250,0,4.8,90,100,0.9,7.795650005340576,47,52.75167785,59.6,0.268456376
30053,NULL,35603,13.5,13.2,94,79.8,3.3,9.8931303024292,50.4,49.35492161,57.1,0.133641737
30055,NULL,48194,9.7,1.1,94,100,1.7,7.423570156097412,50.8,46.58703072,67.6,0
30057,NULL,44764,10.3,5.1,90,100,6.6,9.07886028289795,51.4,48.23255212,57.4,0.608571799
30059,NULL,38144,6,4,93,100,2.4,7.53154993057251,48.3,50.44422507,52.9,0
30061,NULL,33060,25.2,15.1,83,100,2.9,8.37007999420166,51.5,49.26713948,45.2,0.827423168
30063,-0.146278485882,47029,9.8,9.1,89,22.3,3.3,11.685099601745605,34.4,49.72570286,45.6,0.409869292
30065,NULL,45096,13.4,4.3,92,100,3.3,8.444840431213379,48.9,49.20168067,63,0.966386555
30067,NULL,42506,4,7.3,92,47.7,3.2,9.725319862365723,46.3,50.15982611,52.1,0.191791331
30069,NULL,40250,35,5.9,100,100,2.1,6.2402801513671875,48.3,49.28425358,62.3,4.703476483
30071,NULL,38426,4.6,4.7,96,100,3.2,8.312379837036133,47.9,49.59465904,62.8,0
30073,NULL,40969,8.5,7.1,86,58.1,2,8.694840431213379,42.2,51.02237965,51.7,0.402511673
30075,NULL,44167,0,5.4,100,100,1.8,7.447750091552734,52,51.87134503,59,0
30077,NULL,41326,3.2,2.8,89,54.2,2.8,8.849080085754395,45.6,38.14550642,47,0.385164051
30079,NULL,40580,0,7.8,100,100,4,6.991179943084717,53.7,46.80187207,58.6,0
30081,0.380720633978,38366,7.3,9.3,95,84.6,3.6,10.672900199890137,46.8,50.50688976,55.3,0.275590551
30083,NULL,61438,5.1,2.9,86,44.2,5.3,9.297710418701172,39.3,47.96930563,56.3,0.439827812
30085,NULL,36825,1.2,3.8,68,39.7,4.2,9.310999870300293,30.4,50.36368659,40.4,0.101279808
30087,NULL,50924,1.7,10,74,100,4.9,9.111960411071777,36.8,50.61596144,54.7,0.310658811
30089,NULL,31665,3.7,10.4,91,100,3.2,9.379579544067383,50.9,49.05477886,62.7,0.131891322
30091,NULL,47348,1.1,3,97,100,4.8,8.138569831848145,47.7,49.43019943,57.6,0.113960114
30093,-0.264763327051,37503,3.7,7.2,86,11.4,5.1,10.462900161743164,40.8,49.01630782,46.2,0.426556787
30095,NULL,58326,0,4.2,92,100,4.4,9.162619590759277,47.3,48.82787063,65.1,0.347297591
30097,NULL,51797,0,3.1,90,100,2.5,8.218790054321289,44.4,49.28216455,64.9,0.19326339
30099,NULL,45572,3.6,5.7,94,100,1.6,8.726160049438477,44.9,50.37037037,58.5,0.065843621
30101,NULL,46917,8.1,2.4,88,43,4.3,8.487350463867188,41.5,43.56758833,51.3,0.153609831
30103,NULL,40682,5.2,0.9,50,100,3.8,6.520619869232178,51.3,46.78055191,60.7,0
30105,NULL,49198,5.1,4.1,92,55.2,2.7,8.914219856262207,45.8,49.94679436,57.1,0.146315509
30107,NULL,33825,0,4.5,95,100,6.9,7.712440013885498,49.9,49.5766698,61.4,0
30109,NULL,39097,0,2.2,100,100,4.1,6.941189765930176,49.5,50.86119554,56.4,0
30111,0.631334498889,51743,7.5,4.5,86,16.7,5.8,11.983799934387207,38.1,51.00845589,50.4,0.679761787
31001,0.831669896661,51342,4.2,6.7,87,22.5,10.9,10.358099937438965,38.1,49.77704166,54.9,0.831316091
31003,NULL,45417,7.7,1.9,95,100,3.2,8.753999710083008,46.7,50.23732966,64.8,0.076557954
31005,NULL,41103,33.3,2.4,NULL,100,4.3,6.142039775848389,38.4,50.42016807,58.9,0
31007,NULL,46875,10,6.7,NULL,100,5.8,6.5930399894714355,49.3,53.04568528,65,1.776649746
31009,NULL,48214,2,0.3,100,100,1.7,6.165420055389404,39.4,47.47474747,59.2,0
31011,NULL,47450,2.8,2.8,96,100,2.4,8.56389045715332,46.1,50.09252406,60.2,0.092524056
31013,NULL,49367,7.6,4.6,84,25,12.7,9.284709930419922,40.8,50.68093385,57.1,0.114962858
31015,NULL,40083,13.2,1.2,100,100,2.3,7.578149795532227,51.2,49.44363812,64.9,0.774068699
31017,NULL,34645,6.3,0.8,92,100,1.9,7.997330188751221,47.1,52.52427184,65.1,0.03236246
31019,0.969248979092,52562,10.4,4.1,88,32.3,9.2,10.812000274658203,32.5,50.38406348,51.7,0.905292479
31021,NULL,46988,2.3,2.4,95,100,3.4,8.7777099609375,47.9,50.32884903,60.4,0.807174888
31023,NULL,49241,2.6,4.1,92,65.7,3.7,8.994420051574707,44.5,49.79547642,60.2,0.806063523
31025,0.510294795982,65560,4.4,4.4,96,73,3.4,10.171899795532227,41.5,49.70175785,61.4,0.920402923
31027,NULL,49507,8.3,2.5,80,100,2,9.041449546813965,44.8,49.38186813,63,0.137362637
31029,NULL,48450,2.1,1,92,100,15.1,8.28827953338623,43.3,51.52882206,67.1,0.025062657
31031,NULL,46817,7.4,4,94,52.5,3,8.658869743347168,44.4,52.42650896,67.8,0.052182988
31033,NULL,54094,11,2.6,90,36.3,7,9.138839721679688,39.8,50.00995619,57.2,0.298685783
31035,NULL,50682,9,3.7,98,100,9.3,8.734560012817383,43.8,49.22957198,61.4,0.544747082
31037,NULL,52086,2.8,7.6,88,40.5,47,9.294770240783691,34.9,48.91552511,57.1,2.273592085
31039,NULL,49872,9.4,2.7,98,65.2,10.5,9.09829044342041,43.8,50.06056602,63.7,0.594648167
31041,NULL,44336,1.8,2.1,97,67.7,3.5,9.291000366210938,44.2,50.35120148,62.5,0.462107209
31043,-0.182185666065,48508,1.9,7.2,87,21.1,39,9.90762996673584,32.6,51.14343125,55.7,4.281886901
31045,0.6742857863,41267,3.9,3.1,53,39.9,5.4,9.072919845581055,34.7,51.42763374,48.5,0.754840827
31047,0.262514605337,48104,2.7,5.8,95,26.7,34.1,10.073599815368652,36.3,49.59305929,56.8,4.251187771
31049,NULL,50764,2.8,3,82,100,6.7,7.509339809417725,47.3,49.71809329,56.6,0
31051,NULL,49634,5.1,5.2,95,100,14.9,8.649800300598145,41.8,50.57627119,61.8,0.305084746
31053,0.751366784283,47991,7,6.8,87,25.1,13.4,10.512999534606934,39.8,50.92809319,56.5,0.473572478
31055,0.0450703093897,53444,13.6,6.5,86,2.2,12.8,13.247900009155273,33.8,50.8109299,47.3,11.26960006
31057,NULL,47636,13.1,4.2,96,100,8.2,7.478730201721191,47.5,49.0844354,64.9,0.0508647
31059,NULL,52063,5.1,2.3,92,100,4.1,8.617400169372559,47,51.25715277,60.2,0.65892145
31061,NULL,45707,3.5,3.9,93,100,2.2,8.013999938964844,49.6,49.88927555,62.7,0.253084467
31063,NULL,48713,7.2,3,92,100,2.3,7.866340160369873,44.5,49.21259843,57.3,0
31065,NULL,40765,8.2,4.3,100,100,4.5,8.458499908447266,46.8,51.50774246,59.9,0.122249389
31067,0.307165226878,49021,4.8,4.3,87,44.4,2.7,9.975480079650879,44.4,50.7286765,57.5,0.17360318
31069,NULL,41410,4.9,3.7,100,100,5.9,7.548029899597168,51.3,49.51005673,62.9,0
31071,NULL,41776,14.9,4.9,92,100,1.4,7.594379901885986,50.5,50.40941658,57.3,0.460593654
31073,NULL,50063,10.1,6.8,86,100,5.9,7.598899841308594,45.1,53.02954432,59.7,0
31075,NULL,45268,16.1,3.6,100,100,1.2,6.492239952087402,48,48.38212635,61.6,0
31077,NULL,43226,13.2,2.8,93,100,2.5,7.7647199630737305,46.2,50,59.4,0.52
31079,0.233126999819,49178,3.3,6.4,87,14.6,28.5,11.028499603271484,35.9,49.92444747,52.1,2.198495591
31081,NULL,58382,5.5,2.8,98,51.1,3.4,9.1356201171875,42.8,50.04396571,63.2,0.428665641
31083,NULL,46859,2.4,2.9,100,100,2.3,8.131819725036621,49.7,46.90930098,60.5,0.11554015
31085,NULL,48750,5.1,2,NULL,100,4.7,6.8200201988220215,47.4,46.02620087,71.5,0.174672489
31087,NULL,35938,1.7,4.1,80,100,4.2,7.939519882202148,48.9,48.85575589,60.3,0.208044383
31089,NULL,45782,21.8,1.4,90,64.7,5.3,9.22797966003418,45.5,50.98734663,63.4,0.038343558
31091,NULL,38011,15.8,2.8,100,100,2.9,6.525030136108398,57.2,51.45348837,73.8,0
31093,NULL,48750,6.5,5.1,97,100,2.7,8.774620056152344,43.6,49.21615202,60.1,0.110847189
31095,NULL,44449,7.8,6.2,93,48.2,4.2,8.867429733276367,46,51.27248501,61,0.01332445
31097,NULL,44057,3.6,3.9,90,100,10.3,8.54364013671875,43.6,42.27500966,47,5.793742758
31099,NULL,55670,13.1,4.8,98,54.6,6.5,8.786299705505371,41,50.83841463,59.9,0.091463415
31101,NULL,42326,8.1,3.5,93,47.1,7.6,8.989819526672363,48.5,50.28028272,59.8,0.121862052
31103,NULL,39028,57.7,0.2,NULL,100,0.7,6.697030067443848,52.5,45.88394062,67.9,0.134952767
31105,NULL,42219,5,6.1,89,100,10.1,8.193679809570312,46.1,49.84042553,58.8,0.425531915
31107,NULL,43709,6.1,4.3,92,100,2.9,9.038249969482422,47.4,51.347253,62.1,0.12830981
31109,0.494300066847,51916,12.8,6,84,8.3,7.2,12.667499542236328,32.8,49.9087585,48.2,3.925086645
31111,0.428087439462,49250,2.6,4.7,91,30.5,8.7,10.468400001525879,39.1,50.57136517,56.5,0.832085206
31113,NULL,45179,27.5,1.4,NULL,100,2.4,6.618740081787109,45,51.63043478,67.7,0.27173913
31115,NULL,55125,0,0,NULL,100,3.2,6.42648983001709,48.3,49.01610018,66.9,0
31117,NULL,57763,25,1.5,NULL,100,1,6.198480129241943,46,49.76525822,79.8,0
31119,0.126729114955,47622,6.7,3.7,92,27.9,15.8,10.474200248718262,37.1,50.79622824,53.4,1.595305245
31121,NULL,49637,5.2,5.1,97,58.9,4.7,8.95324993133545,43.1,50.30808729,58.4,0.577663671
31123,NULL,45000,5.2,5.1,95,100,15.4,8.452329635620117,41.9,49.02399349,53.9,0.264335096
31125,NULL,46220,10.6,3.5,88,100,3.1,8.1696195602417,46,49.82274339,57.3,0.081810744
31127,NULL,47875,1.6,8.8,94,52.1,2.8,8.847649574279785,39.8,51.7743277,52.9,1.400055448
31129,NULL,42404,9.5,3.2,96,100,2.9,8.341650009155273,49.6,50.16926202,63.4,0.045136538
31131,0.244889045178,51316,7.4,5.2,88,55.1,8.3,9.679409980773926,42,50.58412698,57.5,0.177777778
31133,NULL,38462,18.5,6.3,100,100,1.9,7.875500202178955,48.3,49.78213508,64,0
31135,NULL,56333,4.4,1.6,97,100,4.3,7.982419967651367,44.3,49.08100749,65.3,0.136147039
31137,NULL,51396,4.7,1.4,94,41.9,5.9,9.10453987121582,41.8,50.27750571,62,0.097943193
31139,NULL,52178,10.3,4.7,98,100,2,8.873749732971191,41.8,49.17372587,64.1,0.152756562
31141,0.758920701881,55391,13.1,5,92,31.4,19.8,10.415200233459473,38.1,49.68446976,56.8,0.298599354
31143,NULL,54375,4.1,2.9,94,100,6.3,8.57129955291748,45.8,50.68777087,61.6,0.056529112
31145,0.840356183665,43627,0.7,5.7,97,31.6,5.1,9.28042984008789,42.1,50.34112617,58.3,1.273537706
31147,NULL,40765,5,5.7,93,50.6,2,8.979290008544922,47.3,51.29294646,59.3,0.084982397
31149,NULL,48854,1.3,2.2,100,100,1.5,7.215240001678467,50.6,51.88022284,60.6,0.69637883
31151,0.282826114253,46814,5.9,5.3,87,51.1,25.9,9.571510314941406,36,48.64147517,52,0.768317385
31153,0.267147457211,70121,11.6,5.1,92,5.3,9.8,12.125200271606445,33.5,50.09068723,59.4,4.263806454
31155,0.34478381139,60487,17.3,3.6,95,66.5,2.3,9.96660041809082,41.3,49.41294867,61.3,0.541524896
31157,0.294809165735,46443,5,5.9,92,29.8,24.3,10.491000175476074,38.6,51.69905548,52.1,0.659537509
31159,0.880911899523,59503,5.1,4.3,95,60.4,2.8,9.759499549865723,38.5,48.95212232,57.6,0.513607651
31161,NULL,40489,5.1,2.2,94,100,5.3,8.554490089416504,46,51.6473231,54.9,0.449269936
31163,NULL,46301,5.8,3.5,91,100,2.5,8.018950462341309,49.2,50.70512821,61.4,1.08974359
31165,NULL,40625,5.3,1.6,NULL,100,5.7,7.079179763793945,49.5,47.61532447,65.2,0
31167,NULL,53532,7,2.6,97,73.5,5.5,8.694499969482422,39.3,49.26374346,63.9,0.47447644
31169,NULL,45213,7.7,1.4,95,100,2.4,8.524959564208984,48.9,49.96149403,67.5,0
31171,NULL,52105,22,0.5,NULL,100,2.6,6.579249858856201,44.5,48.99598394,68.3,0
31173,-0.24239163285,40494,1,15.3,79,100,6.1,8.896039962768555,28.6,50.2884338,40.8,0.331698875
31175,NULL,42708,2.1,1.2,96,100,3,8.340459823608398,46.5,50.50363083,64.8,0.02342469
31177,0.0577032537637,68207,9.7,1.8,97,61.2,3.1,9.93628978729248,41,50.31583103,62.7,0.626727201
31179,0.558967160823,53808,1.9,4.5,94,42.1,6.8,9.14877986907959,29.6,49.4203204,52,2.308178752
31181,NULL,41107,6,4.7,100,100,5.5,8.169899940490723,47.6,51.67425663,57.1,0.107152424
31183,NULL,44107,13.2,3.1,100,100,1.7,6.690839767456055,48.3,48.70283019,54.3,0
31185,0.988209944829,50922,5.9,2.4,99,44.1,5.3,9.530389785766602,41.2,51.0980648,56.2,0.507356672
32001,0.26429472594,46195,0,12.9,73,34.7,14.3,10.104000091552734,39,49.75561671,50.2,2.48901302
32003,-0.56767313686,52070,4.7,12.1,83,1.3,31.4,14.618300437927246,36.1,49.81301279,45.1,10.70521104
32005,0.280664769516,58940,5.7,9.5,88,31.6,13,10.788599967956543,48.5,49.69131219,58.4,0.43067784
32007,-0.34159632113,72280,5.4,5.3,88,37.9,24.4,10.867799758911133,33.4,47.77117531,57.1,1.229628758
32009,NULL,31528,0,15.6,NULL,100,18.6,6.71658992767334,47.6,51.00864553,39.6,0
32011,NULL,68403,0,4,100,100,13.5,7.602399826049805,41.6,48.26802953,60.1,0.567859171
32013,NULL,62632,6.7,10,89,37.9,27.5,9.728300094604492,35.3,47.27401047,53.6,0.517555725
32015,NULL,76558,1.1,12.4,92,39,22.6,8.626049995422363,37.7,47.48735245,56.6,0.134907251
32017,NULL,40550,0.2,14.6,86,100,8.2,8.556610107421875,35.8,45.22907989,55,2.423324498
32019,-0.0964949753057,47143,0.2,15.6,84,36.9,17.7,10.929699897766113,42.6,49.50076582,51.8,1.025611198
32021,NULL,38664,0,16.2,84,31.9,13,8.414939880371094,47.1,48.23859952,41.6,1.750594338
32023,0.11159532188,41757,3.5,15.3,79,35.3,15,10.722100257873535,50.3,49.57380409,55.6,2.64334622
32027,NULL,48165,0,11.5,100,100,24.5,8.804780006408691,41.3,36.04806409,48.9,3.99050586
32029,NULL,64835,0,13,91,92.6,7.6,8.30126953125,54.2,52.66903915,57,0.533807829
32031,-0.0561625293506,52910,8.8,10.6,84,4.3,24.8,13.051400184631348,37.5,49.67382583,47.4,2.372640906
32033,NULL,55337,4.3,10.6,70,53.3,16.3,9.156410217285156,39.6,43.62242358,45.1,4.002788012
32510,0.233142922686,50108,4.9,14.5,71,4.8,24.5,10.922599792480469,42.3,48.61624629,45.9,1.533843394
33001,0.329810675099,60782,7.6,6,88,66.3,1.7,11.019000053405762,45.5,51.27962557,54.7,0.811591316
33003,0.539266737606,52393,5.9,6.3,94,90.2,1.6,10.795100212097168,49.7,50.05354556,60.2,0.281376646
33005,0.217946098655,56139,8.4,7.9,89,65,1.9,11.244999885559082,41.7,51.32513447,48,0.784636273
33007,0.216546037779,42407,7,7.4,92,66.2,1.8,10.360600471496582,47.9,48.68641699,51.6,1.08999441
33009,0.45367370395,55045,12.4,5.3,95,68.7,2.5,11.405200004577637,41.5,50.75089526,48.4,0.888540734
33011,-0.0974024478969,70906,13.7,6.7,88,21.2,7,12.936599731445312,39.9,50.46825034,52.1,2.173913043
33013,-0.011259649935,65226,9.2,6,88,54.6,2.3,11.92590045928955,42.2,50.82652505,51.6,1.09204793
33015,0.248392865854,79368,15.5,6.2,93,24.9,3.2,12.64169979095459,43.1,50.57843078,57.2,0.800464894
33017,0.494640478947,59580,8.4,6.8,86,32.4,2.6,11.776000022888184,36.9,51.12913729,46.3,0.82484504
33019,0.365031654861,56851,5.9,6.7,84,64.2,1.7,10.672300338745117,44.8,51.01522256,53.4,0.358042087
34001,-0.828760293485,54392,8.9,12.8,90,12.7,19.2,12.489100456237793,40.5,51.551076,45.1,15.85253791
34003,-0.596629800751,83686,17,7.3,95,0.1,20.6,13.750100135803223,41.4,51.67134551,54.3,5.74161068
34005,-0.788969500934,79612,12.8,8.8,93,6.7,8.3,13.006699562072754,40.9,50.83760038,51.4,16.22707734
34007,-0.994004114324,61842,11.3,11.4,88,1.6,17.2,13.13640022277832,38.2,51.69536822,45,19.47264314
34009,0.241389690854,57394,9.4,10.2,88,17.5,7.9,11.435600280761719,48,51.23174709,54.3,4.558295079
34011,-0.956802723779,50603,7.1,13.3,81,23,31.4,11.924799919128418,36.7,48.46375191,40.4,20.83605943
34013,-1.05023701561,54499,10.4,13.7,87,0,23.5,13.592100143432617,36.7,51.99679338,39.3,40.14407003
34015,-0.540329568322,76213,11,9.9,93,8.3,6.4,12.582500457763672,39.4,51.42299926,52,10.28563539
34017,-0.776586952681,58973,18,10.3,85,0,42.9,13.423999786376953,34.5,50.37778029,41.1,12.85521883
34019,0.438975918378,106519,13.7,7,96,49.6,6.8,11.733799934387207,44.5,50.09231061,58.3,2.547614915
34021,-0.386767314986,74118,10.9,10.4,90,3.5,18.1,12.820699691772461,38.3,51.04133403,47.4,20.1918133
34023,-0.681637142697,80118,14.4,8.4,90,0.7,21.6,13.628800392150879,37.6,50.85043796,51.6,9.654558119
34025,-0.319380118144,85605,17.3,8.5,94,3.7,11.1,13.339699745178223,42,51.35889675,53.3,7.233262718
34027,-0.243217894799,99142,19.4,7,95,6.8,13.7,13.110799789428711,41.8,51.01880294,56.9,3.226494308
34029,-0.335059685029,61839,12.2,10,91,2.9,9.5,13.30739974975586,42.8,51.98662569,53.6,3.069074823
34031,-1.01383282782,59513,9.9,9.8,90,2.4,42.3,13.128999710083008,36.4,51.36851186,44.3,12.66810842
34033,-0.866214173349,60768,7.7,12.4,87,45.3,9.5,11.044599533081055,41.7,51.39616189,48.1,14.32497214
34035,-0.307920691635,100903,16.6,6.5,94,5.8,15,12.710399627685547,40.7,51.24945239,56.4,8.905580705
34037,-0.357953627512,87397,12.3,9.4,95,39.8,8.6,11.85509967803955,42.8,50.37239257,56.2,2.043053211
34039,-0.739121920057,69396,13.2,10.7,88,0,32.3,13.232199668884277,38,51.35097462,47,21.43787277
34041,0.071543268457,70934,11.1,9.5,93,37.6,9.7,11.569100379943848,42.1,51.32498328,54.8,4.101315692
35001,0.220075696308,48390,7.3,8.7,68,4.2,50.3,13.427900314331055,36.3,50.9869249,44.1,2.883104543
35003,NULL,39342,15.3,13.3,85,100,18.7,8.182559967041016,56.8,46.42563681,51.8,0.629964393
35005,-0.187554366794,40541,2,7.4,67,24.2,57.2,11.077300071716309,34.8,50.53151101,48.2,1.729688686
35006,-0.324326347296,36279,3.4,15.8,68,55.3,38.4,10.194100379943848,36.2,49.54001168,38,0.861565421
35007,-0.0162343568976,35189,2.6,7.5,81,52.4,49.3,9.401789665222168,47.1,49.07267793,46.4,0.490048251
35009,-0.203453021866,40318,3.2,8.8,78,14.1,42.7,10.808500289916992,30.7,48.60183764,49.9,6.495525482
35011,NULL,37961,0,8,88,100,44.3,7.484930038452148,47.9,54.80427046,39,0
35013,-0.104680348738,38426,5.5,12.2,83,19.3,68.6,12.29010009765625,32.5,50.86455467,46.8,1.661485287
35015,-0.102772540401,51303,4,7.2,75,20.9,49.8,10.966500282287598,36.7,49.37447569,50.2,1.427946165
35017,NULL,38923,3,9.3,86,42.4,50.7,10.216300010681152,46.4,50.23376446,47.9,0.354912466
35019,NULL,27957,2.7,2.5,87,44.1,79.2,8.375860214233398,40.9,40.63996517,34.4,2.394427514
35021,NULL,31500,18.5,13.9,NULL,100,45.5,6.484640121459961,56.7,55.11450382,41.9,0
35023,NULL,35048,0,12.8,86,100,57.7,8.352319717407227,41.2,50.21123785,52.4,0.27460921
35025,-0.529755878336,55248,3.5,6.3,86,21,59.4,11.150699615478516,31.5,48.832167,53.3,3.292661044
35027,NULL,41710,8.5,8.4,82,53.2,33.8,9.8810396194458,50.2,50.10415633,52.2,0.510862018
35028,0.562971361782,105989,12.5,3.7,87,11.2,18.2,9.857500076293945,43.1,49.28786024,64.1,0.495159675
35029,-0.462620101616,28489,3.2,14.6,68,40.6,67.6,10.08430004119873,38.8,50.5030665,47.1,1.07026897
35031,0.230671159837,29812,2,13.9,66,57.4,14.4,11.188400268554688,30.7,51.28348978,33.8,0.613010044
35033,NULL,24425,29,3.8,73,100,81,8.413169860839844,44.1,49.63998306,43.3,0.084709869
35035,-0.150909364351,40614,3.7,13.3,75,29.6,38.7,11.109199523925781,35.6,48.88022625,50.4,3.971566155
35037,NULL,29042,2.3,3.8,70,41.6,45.9,9.018329620361328,46,51.7796418,44.8,0.498753117
35039,-0.112313815008,38635,2.1,13.4,73,49.8,71.2,10.571499824523926,39.5,50.81558959,43.5,0.410907733
35041,0.163521873336,36567,4,9.5,81,36.5,42.9,9.838580131530762,29.2,49.26987291,45.1,2.4520309
35043,0.120055573214,57092,2.9,9.2,77,17.1,39.4,11.885700225830078,38.7,51.02114786,50.6,2.619996893
35045,0.191368777028,48824,1.4,9,67,33.7,20.5,11.73639965057373,33.7,50.41614975,46.6,0.573972581
35047,0.226076390903,28292,4,5.7,73,46.9,77.5,10.225199699401855,41.8,50.77338316,35.2,1.827052839
35049,0.440215016592,52958,7.1,9,68,25.2,51.1,11.918800354003906,43.9,51.26912224,46.8,0.749516606
35051,NULL,28855,0,6.4,85,34,30.9,9.302740097045898,55.5,51.39289961,41.2,0.220825548
35053,NULL,33570,7.1,7.6,69,49.7,49.8,9.725259780883789,36.1,47.63743753,31.4,0.925715584
35055,0.463293369877,35823,7.2,13.9,73,58.4,56.9,10.399299621582031,46.5,51.09236558,42.7,0.470324068
35057,NULL,34720,1.7,14.8,79,98.8,43.8,9.654450416564941,43.2,48.5814055,52.4,1.328178587
35059,NULL,36176,10.3,4.1,79,100,42.6,8.3231201171875,40.2,43.87038296,46.1,2.696578291
35061,-0.271541068627,42012,1.8,12.9,74,16.7,61,11.244500160217285,38.2,49.67311715,49.1,1.178085774
36001,-0.332005614246,59940,16.8,6.8,84,9.7,6.1,12.635000228881836,37.9,51.64737165,41.3,12.71772223
36003,-0.0828183744113,42726,6.5,9.7,88,78.7,1.7,10.745699882507324,38.3,49.40583214,48.3,1.558269783
36005,-1.20838336929,34284,6.7,15,68,0,56.4,14.174699783325195,33.1,52.99080482,30.3,33.80415205
36007,-0.294002162565,46368,11.6,8.6,83,26.1,4.3,12.16349983215332,39.9,50.93587931,44.6,4.985990734
36009,-0.120022906876,43503,6.2,8.9,85,61.8,2.1,11.249500274658203,41.3,50.41752207,49.5,1.455974407
36011,-0.272020376043,51792,6.2,8.3,83,55.8,3,11.253399848937988,42.3,48.85570136,48,4.170808118
36013,0.0618973469696,42720,6.6,8.5,83,43.9,7.8,11.759300231933594,41.2,50.54284345,47.5,2.54499985
36015,-0.652844765735,49685,7.9,6.1,76,24.2,3.2,11.34160041809082,40.9,50.21707017,48.5,5.64156922
